fips,state,county,urban,urban_index,missing_urban,gisjoin,countya,tracta,blkgrpa,geo_id,tl_geo_id,name_e,median_age,n_65_plus,total_pop,latino,white,black,bachelor_plus,median_income,ssi,snap,married,veteran,owner_occupied,household_size,broadband,employed,rent_as_perc_income,block_group,bg_GEOID,bg_state_fp,bg_county_fp,bg_population,bg_hh_population,bg_land_area,bg_water_area,num_precincts_contributing,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PRESLAR,G20PREOFUE,G20PREOHAM,G20USSDBOO,G20USSRMEH,G20USSGHOF,G20USSOFER,G20USSOBUR,total_votes,turnout,dem_share,median_age,perc_65_plus,perc_latino,perc_white,perc_black,perc_bachelor_plus,perc_ssi,perc_snap,perc_married,perc_veteran,perc_owner_occupied,household_size,perc_broadband,perc_employed,rent_as_perc_income,median_income,perc_vote_dem,perc_voter_turnout
34011,NJ,cumberland,8,2.0,0.0,G34001100409024,11,40902,4,340110409024,340110409024.0,"Block Group 4, Census Tract 409.02, Cumberland County, New Jersey",23.0,0.02,716.0,46.51,104.05,0.42,12.43,23192.0,0.0,0.0,60.06,5.03,53.49,2.33,29.75,32.26,0.0,340110409024,340110409024,34,11,901,895,3206927,23833,1,212.358188581994,207.618050444003,2.37006906899547,0.948027627598188,0.474013813799094,0.474013813799094,0.474013813799094,0.474013813799094,200.981857050816,191.975594588633,2.84408288279456,19.4345663657628,1.89605525519638,425.19039097778705,0.4719094239487093,0.49435665914221216,1,2,3,3,1,1,1.0,1.0,3,3,3,1,3,1,1,1,1,2
34011,NJ,cumberland,8,2.0,0.0,G34001100409025,11,40902,5,340110409025,340110409025.0,"Block Group 5, Census Tract 409.02, Cumberland County, New Jersey",42.0,0.01,1940.0,18.3,57.11,15.57,16.08,105638.0,4.54,3.35,48.97,4.59,32.78,2.79,8.97,48.61,1.0,340110409025,340110409025,34,11,2226,2221,3929977,0,3,443.56975260583,603.747084416063,6.17703302731416,1.73175395759392,0.0,0.0,0.827245586885147,0.276114916398599,583.162690732889,402.061176209914,4.56576925616094,23.1433932276524,5.27252465660539,1056.3289845100846,0.4745413227808107,0.576470331683823,2,1,3,2,3,1,3,3,2,3,3,2,1,1,3,2,2,2
34011,NJ,cumberland,8,2.0,0.0,G34001100410011,11,41001,1,340110410011,340110410011.0,"Block Group 1, Census Tract 410.01, Cumberland County, New Jersey",50.4,0.01,2413.0,6.3,77.54,14.09,33.61,132599.0,1.57,0.0,52.26,6.38,39.16,2.26,13.14,61.29,0.2875,340110410011,340110410011,34,11,2755,2630,54694163,356618,4,883.16743887359,705.784771637126,9.42775690768629,2.22242861099058,0.0,0.0,0.0,0.847041815614607,681.600236594711,800.610747751093,7.83609073204672,26.540798525864,8.58071509207169,1601.4494378450074,0.5812883621941951,0.44418250402274523,3,1,1,2,3,2,2,1.0,3,3,3,1,2,3,2,2,1,2
34011,NJ,cumberland,8,2.0,0.0,G34001100410012,11,41001,2,340110410012,340110410012.0,"Block Group 2, Census Tract 410.01, Cumberland County, New Jersey",40.5,0.01,1679.0,4.35,74.21,25.25,16.14,72225.0,0.77,8.93,42.41,5.84,38.06,2.56,8.28,51.46,0.68421054,340110410012,340110410012,34,11,1756,1756,4520833,9563,1,428.176927201996,345.360813710252,6.46083154900132,1.17469664527297,0.0,0.0,0.0,0.587348322636483,333.613847257522,388.237241262715,4.69878658109187,9.39757316218373,5.87348322636483,781.7606174291587,0.4451939734790198,0.4464692482915718,2,1,1,2,3,1,2,3,2,3,3,2,1,2,3,1,1,2
34011,NJ,cumberland,8,2.0,0.0,G34001100410021,11,41002,1,340110410021,340110410021.0,"Block Group 1, Census Tract 410.02, Cumberland County, New Jersey",52.5,0.02,1279.0,24.71,69.74,5.47,14.7,77024.0,4.3,2.11,46.44,0.94,36.67,2.41,8.68,54.65,0.21538462,340110410021,340110410021,34,11,1646,1646,11163902,37058,3,565.268631100617,524.563377482847,8.1912675093733,2.54702601721274,1.0,0.365248829406473,1.36524882940647,2.09088859390313,507.536375504874,512.400244174197,6.82285523944448,55.7591940905796,6.73513008606369,1105.3916883627662,0.6715623866116441,0.4813249871093998,3,2,3,2,2,1,3,2,2,1,3,2,1,2,2,1,1,3
34011,NJ,cumberland,8,2.0,0.0,G34001100410022,11,41002,2,340110410022,340110410022.0,"Block Group 2, Census Tract 410.02, Cumberland County, New Jersey",37.8,0.0,1881.0,29.4,42.26,1.12,7.44,111306.0,1.01,0.0,39.02,4.68,24.99,3.68,6.59,48.8,0.0,340110410022,340110410022,34,11,1481,1462,13301258,648859,4,253.682810307973,458.773904518274,3.82043575786569,1.18190485497515,0.152121276537034,0.710068937995879,0.542475574090672,0.358851794929349,443.717106346593,230.09623078906,3.88090129273588,16.7580718615162,3.27796018377502,719.2225730226407,0.4856330675372321,0.6439323189341533,2,1,3,1,2,1,2,1.0,1,3,2,3,1,1,1,2,2,2
34011,NJ,cumberland,8,2.0,0.0,G34001100411011,11,41101,1,340110411011,340110411011.0,"Block Group 1, Census Tract 411.01, Cumberland County, New Jersey",26.6,0.01,1298.0,39.45,32.05,13.64,4.78,65847.0,1.46,2.85,48.15,2.08,14.25,3.33,11.86,44.14,0.5497835,340110411011,340110411011,34,11,1168,1168,566808,0,3,94.0686653311168,338.371679721472,1.38058643979536,0.761148351746232,0.666903698357767,0.0,0.761148351746232,0.929500415688097,326.820558876826,85.6700782288923,1.04388231191163,20.3481969377171,1.28634178640689,436.93963230992244,0.3740921509502761,0.7824701917678908,1,1,3,1,3,1,2,3,2,2,1,3,2,1,3,1,3,1
34011,NJ,cumberland,8,2.0,0.0,G34001100411012,11,41101,2,340110411012,340110411012.0,"Block Group 2, Census Tract 411.01, Cumberland County, New Jersey",30.3,0.01,1229.0,29.7,21.72,36.05,3.34,60385.0,15.54,7.4,48.9,1.46,11.88,1.77,20.1,50.85,0.42085662,340110411012,340110411012,34,11,1624,1593,1507960,0,6,93.4026421967173,358.221300461514,2.03684644914481,0.761485228579676,0.45552490258092,0.0,0.514891695226661,0.904641839805003,345.700739805445,85.1428738053597,1.53295991337779,17.5463188016362,2.03684644914481,456.2973327735683,0.2809712640231332,0.7931849191897246,1,1,3,1,3,1,3,3,2,2,1,1,3,2,2,1,3,1
34011,NJ,cumberland,8,2.0,0.0,G34001100411021,11,41102,1,340110411021,340110411021.0,"Block Group 1, Census Tract 411.02, Cumberland County, New Jersey",27.9,0.0,2990.0,19.36,49.46,13.55,15.45,36054.0,2.74,10.4,22.91,0.33,14.05,3.39,6.79,41.77,0.7809111,340110411021,340110411021,34,11,2487,2487,537398,0,4,103.818654684112,524.931285249662,1.97205560158557,1.38270990367566,0.06965328974473,0.0,0.272412964444079,0.06965328974473,507.140688761435,94.5276965860414,3.50663884511218,22.1132153935145,1.97205560158557,632.5164249829686,0.25432908121550807,0.8348808515273224,1,1,3,2,3,1,3,3,1,1,1,3,1,1,3,1,3,1
34011,NJ,cumberland,8,2.0,0.0,G34001100411022,11,41102,2,340110411022,340110411022.0,"Block Group 2, Census Tract 411.02, Cumberland County, New Jersey",38.5,0.02,811.0,57.21,73.74,25.15,0.25,46603.0,4.81,3.58,61.16,0.0,18.25,3.19,22.44,50.06,0.4,340110411022,340110411022,34,11,1152,1152,444713,0,2,41.838069185343,247.619157476426,1.5445778528876,0.580704186659213,0.0,0.0,0.580704186659213,0.0,239.118029318239,37.4887377527043,2.22404939309183,14.3950374437135,1.5445778528876,292.163212887975,0.2536139000763672,0.8554602707009598,2,2,3,2,3,1,3,3,3,1,1,3,3,2,2,1,3,1
34011,NJ,cumberland,8,2.0,0.0,G34001109900000,11,990000,0,340119900000,340119900000.0,"Block Group 0, Census Tract 9900, Cumberland County, New Jersey",-666666700.0,,0.0,inf,,,,,,,,,,-666666700.0,inf,,0.0,340119900000,340119900000,34,11,0,0,0,448306028,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,,3,,,,,,,,,1,3,,1,,,
34013,NJ,essex,10,3.0,0.0,G34001300001002,13,100,2,340130001002,340130001002.0,"Block Group 2, Census Tract 1, Essex County, New Jersey",43.8,0.01,2017.0,32.28,38.52,20.77,22.06,36882.0,9.47,0.0,33.91,8.78,12.69,1.65,13.78,46.26,0.42566192,340130001002,340130001002,34,13,1826,1826,319498,0,3,157.090846721343,609.328047744116,1.35484555819722,2.5711584211677,1.07778016774374,1.21631286297048,1.07778016774374,0.141850373406849,609.466580439343,108.892970094118,5.8382979966492,7.67635851307269,1.21631286297048,773.8586220166889,0.4237999025283071,0.7950326540019522,2,1,3,1,3,1,3,1.0,1,3,1,1,3,1,2,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300001003,13,100,3,340130001003,340130001003.0,"Block Group 3, Census Tract 1, Essex County, New Jersey",36.0,0.01,1656.0,42.09,3.86,28.08,16.73,85868.0,2.54,1.69,55.86,6.28,13.53,3.01,15.34,72.28,0.7270195,340130001003,340130001003,34,13,1851,1851,409998,6653,5,110.495744402983,351.562260167092,0.383838729340428,1.08202552534748,0.383838729340428,0.383838729340428,0.698186796007049,0.698186796007049,351.562260167092,76.2580464904735,2.862237846702,2.862237846702,0.383838729340428,465.6879198754579,0.2515872068478973,0.7608617461225576,1,1,3,1,3,1,3,2,3,3,1,3,3,3,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300002001,13,200,1,340130002001,340130002001.0,"Block Group 1, Census Tract 2, Essex County, New Jersey",43.2,0.01,1523.0,38.67,22.06,42.48,5.19,,13.59,12.48,36.64,0.0,5.84,2.58,9.59,37.82,0.15689655,340130002001,340130002001,34,13,1264,1264,611138,22301,3,53.0892289912341,211.199795391434,0.00054380343746809,0.710417396258693,0.296561114436134,0.5925784254348,0.296561114436134,0.0,211.199795391434,36.8131103165693,1.83414727090248,2.72383061421088,0.00054380343746809,266.1856862366714,0.21058994164293623,0.7991243521548387,2,1,3,1,3,1,3,3,1,1,1,2,1,1,1,,3,1
34013,NJ,essex,10,3.0,0.0,G34001300002002,13,200,2,340130002002,340130002002.0,"Block Group 2, Census Tract 2, Essex County, New Jersey",36.1,0.0,1845.0,50.57,17.56,7.59,0.0,61750.0,1.9,5.69,29.16,1.19,18.43,3.1,13.82,56.48,0.2548387,340130002002,340130002002,34,13,2156,2156,152835,0,1,61.2464939431161,232.31428737044,0.0,0.703982689001334,0.703982689001334,1.40796537800267,0.703982689001334,0.0,232.31428737044,42.2389613400801,1.40796537800267,3.51991344500667,0.0,297.0806947585628,0.13779253003643915,0.7913669064748199,1,1,3,1,2,1,3,3,1,1,1,3,3,2,2,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300003001,13,300,1,340130003001,340130003001.0,"Block Group 1, Census Tract 3, Essex County, New Jersey",35.1,0.01,2011.0,28.94,35.36,9.1,7.76,71548.0,0.0,5.27,32.07,0.99,11.98,3.45,8.06,52.61,0.6352357,340130003001,340130003001,34,13,1767,1767,181794,0,2,107.721376426584,380.752380922485,0.0,1.58668752161491,0.0,1.0,0.0,1.0,380.752380922485,74.9876259942858,2.76006256484473,5.76006256484473,0.0,492.0604448706839,0.27847223818374867,0.779473564739313,1,1,3,1,2,1,1.0,3,1,1,1,3,1,2,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300003002,13,300,2,340130003002,340130003002.0,"Block Group 2, Census Tract 3, Essex County, New Jersey",49.8,0.01,2070.0,20.0,13.29,46.96,15.17,15976.0,27.44,4.83,18.99,4.44,8.89,1.58,19.47,35.22,0.23488168,340130003002,340130003002,34,13,1762,1762,146008,0,5,81.2974371284841,527.337333445825,1.10872971155873,2.15689898049713,0.0222910613705107,0.0222910613705107,1.02229106137051,0.0222910613705107,528.190512311312,56.7802504212197,4.23675575796642,5.25836542051347,1.06551038646462,612.9895635118471,0.34789419041535025,0.866426564733113,3,1,3,1,3,1,3,3,1,3,1,1,3,1,2,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300004001,13,400,1,340130004001,340130004001.0,"Block Group 1, Census Tract 4, Essex County, New Jersey",37.3,0.0,2420.0,25.83,34.05,7.93,13.02,60357.0,1.45,10.21,35.7,1.49,14.01,2.81,5.91,54.71,0.48730963,340130004001,340130004001,34,13,2121,2121,178899,0,3,196.141898188052,467.292646597445,1.78707824200814,2.40379028115533,0.998509710518872,0.130040689206773,0.998509710518872,0.0,466.512402462205,140.001457863635,3.55731386962687,6.78795119085114,1.38863177813919,669.7524734189051,0.31577202895752243,0.7043538059184588,1,1,3,1,2,1,2,3,1,2,1,2,1,2,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300005001,13,500,1,340130005001,340130005001.0,"Block Group 1, Census Tract 5, Essex County, New Jersey",34.5,0.01,994.0,34.81,35.11,9.86,12.88,,1.11,10.06,36.42,7.65,11.67,3.51,10.87,43.76,0.5860465,340130005001,340130005001,34,13,1107,1107,98327,0,2,58.3298167467897,196.155419562537,0.584605527536874,0.317850675712531,0.0,0.0,0.0,0.0,196.740025090074,40.4625245125875,1.22030687896194,2.12276308221134,0.0,255.38769251257608,0.23070252259491966,0.7707929246005853,1,1,3,1,2,1,2,3,1,3,1,3,2,1,3,,3,1
34013,NJ,essex,10,3.0,0.0,G34001300005002,13,500,2,340130005002,340130005002.0,"Block Group 2, Census Tract 5, Essex County, New Jersey",33.8,0.02,911.0,32.27,32.71,6.37,5.6,51318.0,2.09,1.21,36.33,2.85,20.2,2.99,9.66,48.3,0.57931036,340130005002,340130005002,34,13,839,839,109302,0,1,53.6803327156511,141.902792570069,0.466785501875227,0.0,0.0,0.0,0.0,0.0,142.369578071944,36.8760546481429,0.466785501875227,0.933571003750453,0.0,196.04991078759534,0.23367093061691935,0.7255369928400954,1,2,3,1,2,1,3,2,1,2,1,3,2,1,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300006001,13,600,1,340130006001,340130006001.0,"Block Group 1, Census Tract 6, Essex County, New Jersey",46.3,0.01,2436.0,35.92,32.92,10.63,13.55,51886.0,1.03,7.1,42.0,0.0,19.25,2.91,10.47,52.01,0.6004785,340130006001,340130006001,34,13,2363,2363,139484,0,2,85.3387178688803,367.681955635738,0.224380100912087,0.972307931474913,0.0,1.49585566112565,0.0,0.0,367.90633573665,59.3107838199697,2.16899596386191,4.11361182681174,0.0,455.7132171981309,0.1928536678790228,0.8116229062822001,3,1,3,1,3,1,2,3,2,1,1,3,2,2,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300006002,13,600,2,340130006002,340130006002.0,"Block Group 2, Census Tract 6, Essex County, New Jersey",44.1,0.01,1538.0,34.46,11.25,8.32,12.87,46191.0,1.5,1.69,22.69,3.12,15.21,2.43,12.74,56.05,0.64476883,340130006002,340130006002,34,13,1507,1507,188055,0,3,124.592000855992,362.478294850393,1.31213912584283,2.03735508329377,0.0,0.0540038757910334,0.0540038757910334,0.0,362.52873899353,86.4764824230642,5.38684929243037,2.89429763064083,0.0,490.52779766710364,0.3254995339529553,0.7442011924063249,2,1,3,1,2,1,2,2,1,2,1,2,2,2,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300007001,13,700,1,340130007001,340130007001.0,"Block Group 1, Census Tract 7, Essex County, New Jersey",24.3,0.0,1445.0,36.61,6.37,30.93,9.13,72392.0,0.0,4.36,45.81,0.0,13.29,3.89,16.4,54.6,0.33472803,340130007001,340130007001,34,13,1840,1833,150008,0,2,216.237783892276,417.199762653495,1.48881077619589,2.3895743271306,0.0,1.05712171377148,0.744405388097945,0.0,420.177384205887,148.741655507358,4.7791486542612,5.83627036803268,0.744405388097945,639.117458750967,0.3473464449733516,0.6586280919540485,1,1,3,1,3,1,1.0,3,2,1,1,3,3,2,2,1,2,1
34013,NJ,essex,10,3.0,0.0,G34001300007002,13,700,2,340130007002,340130007002.0,"Block Group 2, Census Tract 7, Essex County, New Jersey",30.6,0.0,2346.0,24.85,9.51,41.01,6.39,46094.0,11.51,14.07,30.65,0.0,15.98,2.65,13.34,30.9,0.6781411,340130007002,340130007002,34,13,2321,2321,199309,0,2,156.25814803922,835.975045064147,0.972201274190878,3.95876892382764,0.0,0.972201274190878,0.67145545848196,0.0,841.948180363421,107.09566601787,7.54682820488223,6.06398963379006,0.972201274190878,998.8078200340584,0.43033512280657404,0.8425187253104305,1,1,3,1,3,1,3,3,1,1,1,2,2,1,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300007003,13,700,3,340130007003,340130007003.0,"Block Group 3, Census Tract 7, Essex County, New Jersey",31.1,0.02,875.0,55.89,0.0,52.57,4.91,,0.0,0.0,16.0,0.0,29.49,2.38,18.63,20.8,0.78740156,340130007003,340130007003,34,13,438,438,114595,0,2,21.954698193155,123.359060629744,0.0966561829451372,0.578994921326093,0.0,0.28808419614595,0.0966561829451372,0.0,124.132310093305,15.0208917824128,1.06133365970705,0.866136941127312,0.0966561829451372,146.3741503062613,0.3341875577768523,0.8489152137347692,1,2,3,1,3,1,1.0,1.0,1,1,2,1,3,1,3,,3,1
34013,NJ,essex,10,3.0,0.0,G34001300007004,13,700,4,340130007004,340130007004.0,"Block Group 4, Census Tract 7, Essex County, New Jersey",38.5,0.02,1354.0,40.1,11.89,54.65,7.9,49583.0,4.43,6.87,14.11,0.0,16.25,2.09,15.14,38.48,0.08352145,340130007004,340130007004,34,13,1012,995,189370,0,3,47.789275537925,367.144941335357,0.180819168532766,5.58347649545758,0.0,0.721684150056911,0.218500004717477,0.0,365.346304794475,33.6785505959384,6.80993731492807,3.68378242265397,0.180819168532766,421.6386966920467,0.4166390283518248,0.8848268626818995,2,2,3,1,3,1,3,3,1,1,1,1,3,1,1,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300008001,13,800,1,340130008001,340130008001.0,"Block Group 1, Census Tract 8, Essex County, New Jersey",37.0,0.01,2067.0,52.93,27.43,4.11,5.37,57656.0,0.0,2.56,50.75,0.0,17.46,3.26,10.93,56.27,0.4984227,340130008001,340130008001,34,13,1811,1811,200333,0,2,134.741856044411,418.049940900232,1.03652491612388,2.19403630162087,0.0,0.0,0.0,0.0,420.822732894602,92.7445602137298,3.68833044112013,5.76138027336788,0.0,556.0223581623877,0.3070250459207,0.7562520703289232,1,1,3,1,2,1,1.0,2,2,1,1,3,2,2,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300008002,13,800,2,340130008002,340130008002.0,"Block Group 2, Census Tract 8, Essex County, New Jersey",37.3,0.0,2625.0,31.66,44.38,17.6,4.0,49881.0,2.67,3.43,40.72,2.74,10.93,3.29,7.66,56.3,0.3567753,340130008002,340130008002,34,13,2860,2851,181680,0,4,229.051836129051,753.649480679019,1.21266556848915,3.09002704084627,0.0,0.535826649335585,0.754640820420584,0.0,757.416346639018,157.786047611615,6.61588992166012,12.8272709659475,0.535826649335585,988.2944768871616,0.34555750940110547,0.7669161196679389,1,1,3,1,3,1,3,3,2,2,1,3,1,2,2,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300009001,13,900,1,340130009001,340130009001.0,"Block Group 1, Census Tract 9, Essex County, New Jersey",51.6,0.02,906.0,24.61,16.56,66.67,4.08,12109.0,10.93,0.0,17.55,8.94,4.86,1.31,21.08,29.58,0.34263566,340130009001,340130009001,34,13,1066,1066,106981,0,4,42.6031042944227,322.909941379905,0.351538583472145,1.04173117529437,0.0,0.366860272165083,0.292861437680758,0.351538583472145,319.228454083133,28.9359357471842,2.225544014911,6.60036859208729,0.703077166944289,367.9175757264121,0.3451384387677412,0.8834429993714039,3,2,3,1,3,1,3,1.0,1,3,1,1,3,1,2,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300009002,13,900,2,340130009002,340130009002.0,"Block Group 2, Census Tract 9, Essex County, New Jersey",34.4,0.01,1319.0,53.22,21.83,19.41,17.13,97628.0,3.11,6.22,22.74,0.0,5.08,4.19,10.77,62.24,0.4741036,340130009002,340130009002,34,13,1429,1429,119369,0,4,76.26420091446,359.758001692009,0.283615237508638,1.34333666923855,0.0,0.421766713514357,0.361651766204115,0.0657244927463317,358.865405195488,53.1673524499045,2.73323426686699,6.20160095199853,0.34933973025497,438.4982974856809,0.30685675121461226,0.8250910149561992,1,1,3,1,3,1,3,3,1,1,1,3,2,3,3,2,3,1
34013,NJ,essex,10,3.0,0.0,G34001300009003,13,900,3,340130009003,340130009003.0,"Block Group 3, Census Tract 9, Essex County, New Jersey",49.1,0.03,930.0,57.42,40.11,9.14,6.88,60476.0,0.0,2.69,30.22,2.69,21.72,2.76,15.38,42.47,0.7222222,340130009003,340130009003,34,13,927,912,101706,0,3,53.5988047392244,211.75002329555,0.201131402095246,1.09598849700029,0.0,0.347823286318423,0.125300253039759,0.0,211.272134794402,37.5811037693957,1.72077433446944,2.79424254605262,0.201131402095246,267.11907147322813,0.28815433815882213,0.7980062503528368,3,3,3,1,2,1,1.0,2,1,2,2,2,3,1,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300010001,13,1000,1,340130010001,340130010001.0,"Block Group 1, Census Tract 10, Essex County, New Jersey",36.4,0.01,1167.0,21.25,27.68,50.21,1.8,22500.0,17.65,18.17,14.91,3.17,6.34,2.13,12.51,28.96,0.34615386,340130010001,340130010001,34,13,1305,1125,249760,0,2,47.2532474481319,246.835467156651,0.849616597695881,0.849616597695881,0.0,0.0569108216286323,0.849616597695881,0.0569108216286323,241.396302640704,30.9357539002907,1.64232237376313,4.36190463173667,0.906527419324513,296.75138604112783,0.22739569811580676,0.8393231528396655,1,1,3,1,3,1,3,3,1,2,1,1,2,1,2,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300010002,13,1000,2,340130010002,340130010002.0,"Block Group 2, Census Tract 10, Essex County, New Jersey",36.4,0.0,2410.0,19.17,18.88,59.38,8.22,51038.0,1.66,5.19,23.49,3.11,6.06,2.74,8.22,42.07,0.47674417,340130010002,340130010002,34,13,2447,1563,280098,0,3,51.7522506438849,336.917017761964,0.393924268782416,0.450826179539116,0.0,0.408149746471591,0.59793693426751,0.393924268782416,330.965850543664,34.9378937719376,0.450826179539116,3.99577135207665,0.97763572536075,390.91402980369196,0.1597523619957875,0.8668475877803512,1,1,3,1,3,1,2,3,1,2,1,2,1,1,3,1,3,1
34013,NJ,essex,10,3.0,0.0,G34001300011001,13,1100,1,340130011001,340130011001.0,"Block Group 1, Census Tract 11, Essex County, New Jersey",20.0,0.0,2022.0,8.75,39.42,16.02,2.67,104306.0,1.14,1.14,6.18,0.0,1.19,2.58,2.23,21.91,0.3962264,340130011001,340130011001,34,13,1630,110,319034,0,3,2.84203785304958,22.8011158747962,0.0321308348317681,0.0901023988050574,0.0,0.0050495407446603,0.0321308348317681,0.0050495407446603,22.2881758014712,1.91191905479407,0.175155256865455,0.170753255648161,0.0661661575630731,25.807616877803696,0.015832893790063616,0.8891697221327569,1,1,2,1,3,1,2,2,1,1,1,2,1,1,2,2,3,1
34013,NJ,essex,10,3.0,0.0,G34001300011002,13,1100,2,340130011002,340130011002.0,"Block Group 2, Census Tract 11, Essex County, New Jersey",31.4,0.0,1344.0,14.96,6.99,56.77,21.5,102609.0,5.95,10.79,30.73,0.0,24.11,2.09,13.69,56.92,0.5943396,340130011002,340130011002,34,13,1660,1650,250115,0,3,31.3049194003931,331.008859217274,0.182120627464451,0.795960298337943,0.0,0.182120627464451,0.182120627464451,0.182120627464451,323.434303208752,21.1577589625348,1.7412157012944,1.93767585641709,0.505453224324165,363.83822142586274,0.2191796514613631,0.9135972153202936,1,1,2,1,3,1,3,3,1,1,2,1,3,2,3,2,3,1
34013,NJ,essex,10,3.0,0.0,G34001300013001,13,1300,1,340130013001,340130013001.0,"Block Group 1, Census Tract 13, Essex County, New Jersey",31.2,0.01,2315.0,12.27,9.85,66.22,15.03,51324.0,2.55,11.1,27.13,1.81,8.9,3.2,5.14,38.23,0.5763636,340130013001,340130013001,34,13,1524,1487,223286,0,4,24.9246077409606,418.019044243451,0.323689692055515,1.29353911577585,0.323689692055515,0.153287466306599,0.381254983192139,0.0,412.907040366806,16.2408550972623,2.26109489183522,3.53522560050779,0.323689692055515,445.4191129337972,0.29226975914291153,0.9437296197173229,1,1,2,1,3,1,3,3,1,2,1,3,1,1,3,1,3,1
